,hour,day,month,year,dayofweek
13424,05,22,9,2017,6
13425,23,14,11,2017,3
13426,19,6,6,2018,4
13427,09,14,11,2017,3
13428,03,17,9,2017,1
13429,09,10,10,2017,3
13430,12,23,9,2017,7
13431,22,18,5,2017,5
13432,17,26,9,2017,3
13433,12,23,9,2017,7
13434,03,10,6,2018,1
13435,03,17,9,2017,1
13436,05,14,11,2017,3
13437,12,15,5,2017,2
13438,05,8,10,2017,1
13439,11,21,9,2017,5
13440,08,11,6,2018,2
13441,03,17,9,2017,1
13442,01,15,11,2017,4
13443,19,24,5,2017,4
13444,18,10,10,2017,3
13445,18,10,10,2017,3
13446,18,10,10,2017,3
13447,08,11,10,2017,4
13448,22,27,9,2017,4
13449,21,10,10,2017,3
13450,14,5,10,2017,5
13451,08,11,10,2017,4
13452,13,9,10,2017,2
13453,07,5,10,2017,5
13454,18,12,10,2017,5
13455,08,28,9,2017,5
13456,17,12,10,2017,5
13457,11,1,9,2017,6
13458,12,9,10,2017,2
13459,07,6,10,2017,6
13460,13,6,10,2017,6
13461,06,13,10,2017,6
13462,06,13,10,2017,6
13463,11,13,10,2017,6
13464,17,13,10,2017,6
13465,16,12,10,2017,5
13466,10,26,9,2017,3
13467,10,1,10,2017,1
13468,10,13,10,2017,6
13469,19,9,10,2017,2
13470,06,15,10,2017,1
13471,19,13,10,2017,6
13472,17,14,10,2017,7
13473,15,8,10,2017,1
13474,20,10,10,2017,3
13475,07,10,10,2017,3
13476,21,15,10,2017,1
13477,00,16,10,2017,2
13478,18,8,10,2017,1
13479,12,16,10,2017,2
13480,00,1,10,2017,1
13481,12,16,10,2017,2
13482,19,16,10,2017,2
13483,14,16,10,2017,2
13484,20,14,10,2017,7
13485,06,13,10,2017,6
13486,09,16,10,2017,2
13487,22,11,10,2017,4
13488,22,13,10,2017,6
13489,19,16,10,2017,2
13490,17,17,9,2017,1
13491,17,17,10,2017,3
13492,17,12,10,2017,5
13493,16,17,10,2017,3
13494,16,17,10,2017,3
13495,13,18,10,2017,4
13496,14,18,8,2017,6
13497,13,18,10,2017,4
13498,09,17,10,2017,3
13499,16,10,10,2017,3
13500,16,10,10,2017,3
13501,16,10,10,2017,3
13502,16,10,10,2017,3
13503,16,10,10,2017,3
13504,13,18,10,2017,4
13505,19,18,10,2017,4
13506,19,18,10,2017,4
13507,20,12,5,2017,6
13508,00,13,10,2017,6
13509,13,18,10,2017,4
13510,19,19,10,2017,5
13511,19,19,10,2017,5
13512,19,19,10,2017,5
13513,19,19,10,2017,5
13514,11,19,10,2017,5
13515,07,19,10,2017,5
13516,07,19,10,2017,5
13517,05,7,10,2017,7
13518,20,18,10,2017,4
13519,20,18,10,2017,4
13520,15,18,10,2017,4
13521,08,19,10,2017,5
13522,01,12,10,2017,5
13523,06,19,10,2017,5
13524,15,18,10,2017,4
13525,12,10,5,2018,5
13526,21,14,11,2017,3
13527,20,24,5,2017,4
13528,07,29,8,2017,3
13529,03,17,9,2017,1
13530,04,12,6,2018,3
13531,23,24,9,2017,1
13532,13,1,11,2017,4
13533,20,24,5,2017,4
13534,12,10,6,2018,1
13535,09,16,9,2017,7
13536,17,14,11,2017,3
13537,19,24,5,2017,4
13538,21,23,9,2017,7
13539,09,7,6,2018,5
13540,15,13,6,2018,4
13541,08,17,9,2017,1
13542,15,29,10,2017,1
13543,08,26,5,2017,6
13544,13,23,9,2017,7
13545,19,13,6,2018,4
13546,13,15,11,2017,4
13547,11,2,9,2017,7
13548,13,25,5,2017,5
13549,05,10,9,2017,1
13550,17,12,6,2018,3
13551,08,15,11,2017,4
13552,09,16,9,2017,7
13553,11,26,5,2017,6
13554,03,27,5,2017,7
13555,13,27,5,2017,7
13556,14,27,5,2017,7
13557,13,27,5,2017,7
13558,18,27,5,2017,7
13559,17,27,5,2017,7
13560,11,26,5,2017,6
13561,11,26,5,2017,6
13562,07,13,5,2017,7
13563,14,28,4,2017,6
13564,18,26,5,2017,6
13565,12,27,5,2017,7
13566,10,29,5,2017,2
13567,20,28,5,2017,1
13568,02,25,5,2017,5
13569,11,30,5,2017,3
13570,12,20,2,2017,2
13571,22,29,5,2017,2
13572,17,29,5,2017,2
13573,17,29,5,2017,2
13574,23,29,5,2017,2
13575,21,30,5,2017,3
13576,00,31,5,2017,4
13577,00,31,5,2017,4
13578,11,18,5,2017,5
13579,17,31,5,2017,4
13580,20,30,5,2017,3
13581,20,30,5,2017,3
13582,08,31,5,2017,4
13583,20,26,5,2017,6
13584,23,1,6,2017,5
13585,00,2,6,2017,6
13586,17,1,6,2017,5
13587,11,25,5,2017,5
13588,13,3,6,2017,7
13589,11,2,6,2017,6
13590,20,3,6,2017,7
13591,11,31,5,2017,4
13592,11,31,5,2017,4
13593,02,21,5,2017,1
13594,03,17,1,2017,3
13595,22,3,6,2017,7
13596,22,3,6,2017,7
13597,18,2,6,2017,6
13598,17,1,6,2017,5
13599,01,5,6,2017,2
13600,06,5,6,2017,2
13601,09,5,6,2017,2
13602,12,5,6,2017,2
13603,09,13,5,2017,7
13604,16,5,6,2017,2
13605,12,5,6,2017,2
13606,18,31,5,2017,4
13607,13,2,6,2018,7
13608,20,3,6,2018,1
13609,05,4,6,2018,2
13610,16,1,6,2018,6
13611,13,1,10,2017,1
13612,16,1,6,2018,6
13613,00,1,6,2017,5
13614,18,4,6,2018,2
13615,00,5,6,2018,3
13616,11,5,6,2018,3
13617,23,4,6,2018,2
13618,11,5,6,2018,3
13619,07,24,5,2018,5
13620,05,4,6,2018,2
13621,05,4,6,2018,2
13622,07,3,6,2018,1
13623,19,22,5,2018,3
13624,23,25,5,2018,6
13625,11,14,6,2018,5
13626,17,14,11,2017,3
13627,09,16,9,2017,7
13628,01,18,9,2017,2
13629,23,22,9,2017,6
13630,14,15,9,2017,6
13631,14,14,6,2018,5
13632,17,13,11,2017,2
13633,02,21,9,2017,5
13634,19,15,9,2017,6
13635,13,14,6,2018,5
13636,10,24,9,2017,1
13637,08,15,11,2017,4
13638,22,17,9,2017,1
13639,19,14,6,2018,5
13640,16,18,9,2017,2
13641,10,16,9,2017,7
13642,13,16,11,2017,5
13643,20,14,6,2018,5
13644,22,18,9,2017,2
13645,18,17,9,2017,1
13646,13,16,11,2017,5
13647,00,13,6,2018,4
13648,18,24,9,2017,1
13649,15,14,9,2017,5
13650,16,16,11,2017,5
13651,05,15,6,2018,6
13652,14,25,9,2017,2
13653,18,22,9,2017,6
13654,10,25,9,2017,2
13655,22,23,9,2017,7
13656,02,26,9,2017,3
13657,21,16,9,2017,7
13658,19,25,9,2017,2
13659,22,21,9,2017,5
13660,16,21,9,2017,5
13661,11,24,9,2017,1
13662,11,26,9,2017,3
13663,10,25,9,2017,2
13664,12,26,9,2017,3
13665,12,26,9,2017,3
13666,03,26,9,2017,3
13667,18,25,9,2017,2
13668,09,21,9,2017,5
13669,13,26,9,2017,3
13670,00,24,9,2017,1
13671,22,25,9,2017,2
13672,22,25,9,2017,2
13673,15,26,9,2017,3
13674,11,26,9,2017,3
13675,13,26,9,2017,3
13676,14,26,9,2017,3
13677,17,26,9,2017,3
13678,01,24,9,2017,1
13679,18,26,9,2017,3
13680,18,21,9,2017,5
13681,14,22,9,2017,6
13682,15,26,9,2017,3
13683,08,27,9,2017,4
13684,14,1,8,2017,3
13685,20,22,9,2017,6
13686,16,19,9,2017,3
13687,09,27,9,2017,4
13688,14,27,9,2017,4
13689,18,27,9,2017,4
13690,18,27,9,2017,4
13691,17,27,9,2017,4
13692,12,27,9,2017,4
13693,01,28,9,2017,5
13694,19,26,9,2017,3
13695,10,28,9,2017,5
13696,18,27,9,2017,4
13697,09,28,9,2017,5
13698,17,28,9,2017,5
13699,22,28,9,2017,5
13700,00,14,9,2017,5
13701,09,28,9,2017,5
13702,14,23,8,2017,4
13703,12,14,9,2017,5
13704,18,30,9,2017,7
13705,07,27,9,2017,4
13706,15,20,9,2017,4
13707,15,21,8,2017,2
13708,19,22,9,2017,6
13709,19,22,9,2017,6
13710,10,28,9,2017,5
13711,10,28,9,2017,5
13712,10,30,9,2017,7
13713,01,30,9,2017,7
13714,17,1,10,2017,1
13715,23,28,9,2017,5
13716,21,29,9,2017,6
13717,03,1,10,2017,1
13718,01,1,10,2017,1
13719,00,1,10,2017,1
13720,10,18,8,2017,6
13721,10,2,10,2017,2
13722,21,17,9,2017,1
13723,06,8,6,2018,6
13724,20,16,11,2017,5
13725,18,19,9,2017,3
13726,03,14,6,2018,5
13727,14,2,10,2017,2
13728,23,16,11,2017,5
13729,02,19,9,2017,3
13730,18,13,6,2018,4
13731,19,27,9,2017,4
13732,10,15,11,2017,4
13733,02,19,9,2017,3
13734,12,17,6,2018,1
13735,18,1,10,2017,1
13736,08,16,11,2017,5
13737,09,19,9,2017,3
13738,09,18,6,2018,2
13739,11,2,10,2017,2
13740,21,16,6,2018,7
13741,08,5,11,2017,1
13742,03,19,6,2018,3
13743,17,25,9,2017,2
13744,12,17,9,2017,1
13745,12,17,11,2017,6
13746,17,10,6,2018,1
13747,07,3,10,2017,3
13748,13,17,9,2017,1
13749,12,17,11,2017,6
13750,08,14,6,2018,5
13751,19,18,9,2017,2
13752,20,2,10,2017,2
13753,17,16,6,2017,6
13754,16,9,6,2018,7
13755,09,19,9,2017,3
13756,13,1,10,2017,1
13757,12,2,10,2017,2
13758,14,3,10,2017,3
13759,14,3,10,2017,3
13760,20,1,10,2017,1
13761,06,14,9,2017,5
13762,18,3,10,2017,3
13763,08,3,10,2017,3
13764,01,1,10,2017,1
13765,19,3,10,2017,3
13766,14,2,10,2017,2
13767,02,4,10,2017,4
13768,07,4,10,2017,4
13769,22,3,10,2017,3
13770,07,19,9,2017,3
13771,21,3,10,2017,3
13772,19,2,10,2017,2
13773,19,3,10,2017,3
13774,21,3,10,2017,3
13775,12,3,10,2017,3
13776,00,4,10,2017,4
13777,10,28,9,2017,5
13778,09,4,10,2017,4
13779,08,4,10,2017,4
13780,15,5,10,2017,5
13781,22,11,9,2017,2
13782,06,6,10,2017,6
13783,23,5,10,2017,5
13784,22,5,10,2017,5
13785,07,6,10,2017,6
13786,18,4,10,2017,4
13787,20,4,10,2017,4
13788,00,19,9,2017,3
13789,22,5,10,2017,5
13790,12,6,10,2017,6
13791,11,6,10,2017,6
13792,17,3,10,2017,3
13793,17,3,10,2017,3
13794,08,5,10,2017,5
13795,23,5,10,2017,5
13796,05,6,10,2017,6
13797,00,6,10,2017,6
13798,17,6,10,2017,6
13799,18,6,10,2017,6
13800,09,7,10,2017,7
13801,21,4,10,2017,4
13802,16,6,10,2017,6
13803,02,7,10,2017,7
13804,22,5,10,2017,5
13805,18,6,10,2017,6
13806,04,7,10,2017,7
13807,08,6,10,2017,6
13808,00,8,10,2017,1
13809,11,23,8,2017,4
13810,11,8,10,2017,1
13811,11,8,10,2017,1
13812,09,27,9,2017,4
13813,02,8,10,2017,1
13814,15,8,10,2017,1
13815,18,8,10,2017,1
13816,14,7,10,2017,7
13817,05,24,9,2017,1
13818,00,4,10,2017,4
13819,18,9,10,2017,2
13820,23,4,10,2017,4
13821,14,2,10,2017,2
13822,10,3,10,2017,3
13823,10,9,10,2017,2
13824,08,7,10,2017,7
13825,08,7,10,2017,7
13826,23,9,10,2017,2
13827,20,8,10,2017,1
13828,18,8,10,2017,1
13829,22,8,10,2017,1
13830,20,9,10,2017,2
13831,12,9,10,2017,2
13832,22,9,10,2017,2
13833,12,15,11,2017,4
13834,12,19,6,2018,3
13835,09,26,12,2016,2
13836,15,18,11,2017,7
13837,20,17,6,2018,1
13838,15,16,11,2017,5
13839,03,16,9,2017,7
13840,14,19,6,2018,3
13841,14,16,11,2017,5
13842,18,19,9,2017,3
13843,03,19,6,2018,3
13844,08,20,6,2018,4
13845,13,10,6,2018,1
13846,21,21,6,2018,5
13847,12,22,6,2018,6
13848,14,22,6,2018,6
13849,17,22,6,2018,6
13850,11,22,6,2018,6
13851,11,22,6,2018,6
13852,17,23,6,2018,7
13853,05,24,6,2018,1
13854,00,25,6,2018,2
13855,09,12,6,2018,3
13856,18,20,6,2018,4
13857,13,25,6,2018,2
13858,17,25,6,2018,2
13859,19,15,6,2018,6
13860,21,25,6,2018,2
13861,01,26,6,2018,3
13862,05,27,6,2018,4
13863,23,16,6,2018,7
13864,17,18,6,2018,2
13865,00,7,6,2018,5
13866,02,28,6,2018,5
13867,11,23,6,2018,7
13868,11,23,6,2018,7
13869,02,27,6,2018,4
13870,00,28,6,2018,5
13871,01,27,6,2018,4
13872,01,27,6,2018,4
13873,11,28,6,2016,3
13874,00,11,6,2018,2
13875,00,11,6,2018,2
13876,11,23,6,2018,7
13877,22,29,6,2018,6
13878,06,18,1,2018,5
13879,00,8,1,2018,2
13880,00,8,1,2018,2
13881,00,1,7,2018,1
13882,23,16,6,2018,7
13883,23,16,6,2018,7
13884,00,1,8,2017,3
13885,15,2,7,2018,2
13886,02,27,6,2018,4
13887,15,3,7,2018,3
13888,00,3,11,2017,6
13889,16,4,7,2018,4
13890,16,4,7,2018,4
13891,00,7,7,2018,7
13892,20,6,7,2018,6
13893,12,22,6,2018,6
13894,09,4,7,2018,4
13895,15,19,11,2017,1
13896,23,19,11,2017,1
13897,23,19,11,2017,1
13898,02,20,9,2017,4
13899,14,19,11,2017,1
13900,01,17,9,2017,1
13901,14,20,11,2017,2
13902,18,19,9,2017,3
13903,17,19,9,2017,3
13904,11,16,11,2017,5
13905,20,19,9,2017,3
13906,16,20,11,2017,2
13907,01,20,9,2017,4
13908,06,17,11,2017,6
13909,11,20,9,2017,4
13910,15,12,11,2017,1
13911,17,20,9,2017,4
13912,03,21,11,2017,3
13913,12,20,9,2017,4
13914,08,15,9,2017,6
13915,12,19,9,2017,3
13916,20,20,9,2017,4
13917,23,20,9,2017,4
13918,09,19,9,2017,3
13919,18,19,9,2017,3
13920,15,20,9,2017,4
13921,23,19,9,2017,3
13922,15,20,9,2017,4
13923,22,20,9,2017,4
13924,23,19,9,2017,3
13925,19,20,9,2017,4
13926,19,20,9,2017,4
13927,16,21,9,2017,5
13928,22,20,9,2017,4
13929,18,21,9,2017,5
13930,21,19,9,2017,3
13931,19,21,9,2017,5
13932,07,21,9,2017,5
13933,16,21,9,2017,5
13934,16,21,9,2017,5
13935,23,21,9,2017,5
13936,21,21,9,2017,5
13937,09,21,9,2017,5
13938,12,18,9,2017,2
13939,09,22,9,2017,6
13940,18,22,9,2017,6
13941,16,22,9,2017,6
13942,16,22,9,2017,6
13943,19,22,9,2017,6
13944,17,22,9,2017,6
13945,07,23,9,2017,7
13946,07,23,9,2017,7
13947,07,23,9,2017,7
13948,07,23,9,2017,7
13949,03,23,9,2017,7
13950,10,20,9,2017,4
13951,08,23,9,2017,7
13952,01,23,9,2017,7
13953,18,22,9,2017,6
13954,00,22,9,2017,6
13955,14,22,9,2017,6
13956,10,19,9,2017,3
13957,18,20,11,2017,2
13958,18,20,11,2017,2
13959,17,19,11,2017,1
13960,18,20,11,2017,2
13961,18,20,11,2017,2
13962,03,20,11,2017,2
13963,13,7,11,2017,3
13964,12,23,11,2017,5
13965,17,22,11,2017,4
13966,19,22,11,2017,4
13967,12,12,11,2017,1
13968,18,20,11,2017,2
13969,01,14,11,2017,3
13970,01,14,11,2017,3
13971,00,20,10,2017,6
13972,23,19,11,2017,1
13973,08,21,11,2017,3
13974,22,22,11,2017,4
13975,08,13,11,2017,2
13976,20,8,11,2017,4
13977,20,8,11,2017,4
13978,21,17,11,2017,6
13979,01,24,11,2017,6
13980,01,24,11,2017,6
13981,11,23,11,2017,5
13982,12,23,11,2017,5
13983,11,16,11,2017,5
13984,12,13,11,2017,2
13985,12,13,11,2017,2
13986,12,22,11,2017,4
13987,17,13,11,2017,2
13988,11,23,11,2017,5
13989,11,24,11,2017,6
13990,02,25,11,2017,7
13991,19,24,11,2017,6
13992,19,25,11,2017,7
13993,19,25,11,2017,7
13994,23,26,11,2017,1
13995,15,23,11,2017,5
13996,01,26,11,2017,1
13997,07,24,11,2017,6
13998,23,25,11,2017,7
13999,02,27,11,2017,2
14000,17,14,1,2018,1
14001,20,11,1,2018,5
14002,10,9,1,2018,3
14003,10,9,1,2018,3
14004,10,18,1,2018,5
14005,09,19,1,2018,6
14006,01,18,1,2018,5
14007,17,20,1,2018,7
14008,00,24,10,2017,3
14009,23,15,1,2018,2
14010,19,20,1,2018,7
14011,09,22,1,2018,2
14012,01,21,1,2018,1
14013,18,8,7,2018,1
14014,01,19,1,2018,6
14015,06,3,10,2018,4
14016,00,9,7,2018,2
14017,16,21,1,2018,1
14018,23,19,1,2018,6
14019,08,22,1,2018,2
14020,12,5,1,2018,6
14021,14,22,1,2018,2
14022,08,23,1,2018,3
14023,19,19,1,2018,6
14024,23,21,1,2018,1
14025,23,21,1,2018,1
14026,16,18,1,2018,5
14027,20,23,1,2018,3
14028,00,24,1,2018,4
14029,00,25,1,2018,5
14030,00,25,1,2018,5
14031,18,25,1,2018,5
14032,10,20,1,2018,7
14033,18,26,1,2018,6
14034,13,25,1,2018,5
14035,15,1,11,2017,4
14036,14,27,1,2018,7
14037,17,27,1,2018,7
14038,12,19,1,2018,6
14039,13,29,1,2018,2
14040,01,29,1,2018,2
14041,20,27,1,2018,7
14042,22,29,1,2018,2
14043,22,30,1,2018,3
14044,22,30,1,2018,3
14045,08,2,2,2018,6
14046,18,3,2,2018,7
14047,22,20,9,2017,4
14048,16,6,2,2018,3
14049,16,6,2,2018,3
14050,13,7,2,2018,4
14051,06,5,2,2018,2
14052,14,3,2,2018,7
14053,20,7,2,2018,4
14054,20,7,2,2018,4
14055,19,7,2,2018,4
14056,18,8,2,2018,5
14057,14,8,2,2018,5
14058,14,9,2,2018,6
14059,14,9,2,2018,6
14060,17,19,12,2017,3
14061,17,11,8,2017,6
14062,19,6,2,2018,3
14063,17,11,2,2018,1
14064,15,9,2,2018,6
14065,00,11,2,2018,1
14066,03,12,2,2018,2
14067,13,7,2,2018,4
14068,13,7,2,2018,4
14069,22,12,2,2018,2
14070,04,15,2,2018,5
14071,00,15,2,2018,5
14072,06,15,2,2018,5
14073,06,15,2,2018,5
14074,06,16,2,2018,6
14075,21,28,1,2018,1
14076,13,17,2,2018,7
14077,06,15,2,2018,5
14078,01,17,2,2018,7
14079,01,17,2,2018,7
14080,03,18,2,2018,1
14081,03,18,2,2018,1
14082,17,15,2,2018,5
14083,00,22,2,2018,5
14084,22,30,11,2016,4
14085,14,22,2,2018,5
14086,15,19,2,2018,2
14087,02,19,2,2018,2
14088,02,19,2,2018,2
14089,09,22,2,2018,5
14090,08,16,2,2018,6
14091,09,22,2,2018,5
14092,08,22,2,2018,5
14093,12,25,12,2017,2
14094,02,23,2,2018,6
14095,02,23,2,2018,6
14096,02,23,2,2018,6
14097,09,23,2,2018,6
14098,14,23,2,2018,6
14099,01,24,2,2018,7
14100,15,25,2,2018,1
14101,18,25,2,2018,1
14102,13,25,2,2018,1
14103,15,21,2,2018,4
14104,00,13,4,2018,6
14105,00,13,9,2018,5
14106,00,29,7,2018,1
14107,09,1,5,2018,3
14108,13,23,2,2018,6
14109,19,9,10,2018,3
14110,19,9,10,2018,3
14111,04,9,7,2018,2
14112,18,13,9,2018,5
14113,19,9,10,2018,3
14114,00,29,7,2018,1
14115,17,26,2,2018,2
14116,00,13,4,2018,6
14117,13,14,8,2018,3
14118,04,9,7,2018,2
14119,00,5,6,2018,3
14120,15,2,10,2018,3
14121,12,29,7,2018,1
14122,18,26,2,2018,2
14123,15,21,4,2018,7
14124,18,18,8,2018,7
14125,17,14,9,2018,6
14126,12,8,7,2018,1
14127,03,11,10,2018,5
14128,13,9,10,2018,3
14129,08,11,10,2018,5
14130,18,30,7,2018,2
14131,23,11,10,2018,5
14132,23,11,10,2018,5
14133,22,6,10,2018,7
14134,13,10,10,2018,4
14135,15,5,9,2018,4
14136,17,11,10,2018,5
14137,15,12,10,2018,6
14138,15,12,10,2018,6
14139,15,12,10,2018,6
14140,15,12,10,2018,6
14141,15,12,10,2018,6
14142,15,12,10,2018,6
14143,18,12,10,2018,6
14144,02,1,10,2018,2
14145,10,14,10,2018,1
14146,10,14,10,2018,1
14147,10,14,10,2018,1
14148,10,14,10,2018,1
14149,10,14,10,2018,1
14150,10,14,10,2018,1
14151,17,14,10,2018,1
14152,20,13,10,2018,7
14153,07,14,10,2018,1
14154,23,14,10,2018,1
14155,17,14,10,2018,1
14156,00,8,10,2018,2
14157,00,8,10,2018,2
14158,00,8,10,2018,2
14159,13,9,10,2018,3
14160,16,6,10,2018,7
14161,08,17,10,2018,4
14162,01,17,10,2018,4
14163,18,16,10,2018,3
14164,18,16,10,2018,3
14165,00,1,10,2018,2
14166,17,17,10,2018,4
14167,23,1,8,2018,4
14168,11,18,10,2018,5
14169,19,19,10,2018,6
14170,16,21,10,2018,1
14171,07,23,10,2018,3
14172,07,23,10,2018,3
14173,18,19,10,2018,6
14174,18,20,10,2018,7
14175,16,19,10,2018,6
14176,17,2,10,2018,3
14177,06,18,10,2018,5
14178,08,24,10,2018,4
14179,07,12,10,2018,6
14180,16,25,10,2018,5
14181,19,20,10,2018,7
14182,06,27,10,2018,7
14183,06,27,10,2018,7
14184,21,26,10,2018,6
14185,02,24,10,2018,4
14186,02,24,10,2018,4
14187,13,27,10,2018,7
14188,13,27,10,2018,7
14189,10,1,2,2018,5
14190,18,29,10,2018,2
14191,04,30,10,2018,3
14192,14,21,10,2018,1
14193,14,21,10,2018,1
14194,17,26,10,2018,6
14195,01,22,10,2018,2
14196,20,31,10,2018,4
14197,01,22,10,2018,2
14198,01,22,10,2018,2
14199,22,27,10,2018,7
14200,22,27,10,2018,7
14201,20,27,10,2018,7
14202,10,24,10,2018,4
14203,06,1,11,2018,5
14204,18,13,12,2017,4
14205,15,29,10,2018,2
14206,07,16,6,2018,7
14207,10,25,10,2018,5
14208,09,8,10,2018,2
14209,15,4,11,2018,1
14210,00,6,11,2018,3
14211,23,1,10,2018,2
14212,19,29,10,2018,2
14213,17,5,11,2018,2
14214,20,7,11,2018,4
14215,17,18,10,2018,5
14216,12,7,11,2018,4
14217,12,7,11,2018,4
14218,12,3,11,2018,7
14219,12,3,11,2018,7
14220,10,2,11,2018,6
14221,12,5,11,2018,2
14222,08,27,7,2018,6
14223,10,25,2,2018,1
14224,00,24,10,2018,4
14225,23,14,9,2018,6
14226,14,9,7,2018,2
14227,14,21,4,2018,7
14228,21,13,8,2018,2
14229,14,21,4,2018,7
14230,00,24,10,2018,4
14231,10,27,2,2018,3
14232,03,15,9,2018,7
14233,17,7,7,2018,7
14234,15,9,7,2018,2
14235,21,18,8,2018,7
14236,23,21,4,2018,7
14237,12,6,9,2018,5
14238,09,6,11,2018,3
14239,17,9,11,2018,6
14240,04,13,11,2018,3
14241,11,20,10,2018,7
14242,11,9,11,2018,6
14243,19,25,10,2018,5
14244,12,10,11,2018,7
14245,05,14,11,2018,4
14246,15,11,11,2018,1
14247,10,9,11,2018,6
14248,10,16,11,2018,6
14249,06,9,11,2018,6
14250,16,17,11,2018,7
14251,11,13,11,2018,3
14252,17,16,11,2018,6
14253,11,28,10,2018,1
14254,00,17,11,2018,7
14255,20,8,11,2018,5
14256,23,19,11,2018,2
14257,07,15,11,2018,5
14258,12,18,11,2018,1
14259,17,18,11,2018,1
14260,18,21,11,2018,4
14261,23,22,11,2018,5
14262,23,22,11,2018,5
14263,11,9,11,2018,6
14264,10,22,11,2018,5
14265,16,21,11,2018,4
14266,22,26,11,2018,2
14267,21,26,11,2018,2
14268,19,8,10,2018,2
14269,21,24,11,2018,7
14270,05,4,2,2018,1
14271,13,4,2,2018,1
14272,17,26,11,2018,2
14273,18,18,12,2017,2
14274,02,29,11,2018,5
14275,02,29,11,2018,5
14276,02,29,11,2018,5
14277,00,1,8,2018,4
14278,14,2,12,2018,1
14279,14,2,12,2018,1
14280,22,29,11,2018,5
14281,12,26,11,2018,2
14282,12,26,11,2018,2
14283,08,4,12,2018,3
14284,11,5,12,2018,4
14285,22,6,11,2018,3
14286,22,6,11,2018,3
14287,06,9,12,2018,1
14288,05,7,12,2018,6
14289,12,25,11,2018,1
14290,16,10,12,2018,2
14291,18,14,11,2018,4
14292,05,5,2,2018,2
14293,23,10,12,2018,2
14294,10,11,12,2018,3
14295,23,12,12,2018,4
14296,23,12,12,2018,4
14297,11,1,2,2018,5
14298,11,1,2,2018,5
14299,04,16,12,2018,1
14300,04,16,12,2018,1
14301,22,16,12,2018,1
14302,15,14,12,2018,6
14303,08,18,12,2018,3
14304,08,18,12,2018,3
14305,08,18,12,2018,3
14306,00,19,12,2018,4
14307,18,18,12,2018,3
14308,20,25,1,2018,5
14309,14,6,2,2018,3
14310,15,20,12,2018,5
14311,02,22,12,2018,7
14312,02,22,12,2018,7
14313,02,22,12,2018,7
14314,19,18,12,2018,3
14315,22,22,12,2018,7
14316,23,29,12,2018,7
14317,00,22,12,2018,7
14318,00,22,12,2018,7
14319,02,25,12,2018,3
14320,13,22,12,2018,7
14321,00,28,12,2018,6
14322,00,28,12,2018,6
14323,12,15,9,2018,7
14324,12,15,9,2018,7
14325,12,15,9,2018,7
14326,08,29,12,2018,7
14327,18,21,12,2018,6
14328,12,2,1,2018,3
14329,08,6,2,2018,3
14330,07,5,2,2018,2
14331,07,5,2,2018,2
14332,16,15,1,2018,2
14333,14,8,2,2018,5
14334,12,17,12,2017,1
14335,05,16,9,2018,1
14336,18,27,7,2018,6
14337,18,28,1,2018,1
14338,08,19,8,2018,1
14339,19,9,7,2018,2
14340,21,14,9,2018,6
14341,15,30,7,2018,2
14342,16,27,2,2018,3
14343,19,9,7,2018,2
14344,00,15,4,2018,1
14345,21,14,9,2018,6
14346,16,27,2,2018,3
14347,16,30,7,2018,2
14348,16,2,7,2018,2
14349,10,31,7,2018,3
14350,00,15,4,2018,1
14351,02,21,4,2018,7
14352,09,31,3,2017,6
14353,17,24,4,2018,3
14354,11,23,4,2018,2
14355,09,21,4,2018,7
14356,14,25,4,2018,4
14357,20,26,4,2018,5
14358,00,27,4,2018,6
14359,15,21,4,2018,7
14360,14,2,4,2018,2
14361,17,27,4,2018,6
14362,04,13,1,2018,7
14363,04,13,1,2018,7
14364,04,13,1,2018,7
14365,19,29,4,2018,1
14366,16,16,4,2018,2
14367,20,29,4,2018,1
14368,17,30,4,2018,2
14369,00,1,11,2017,4
14370,00,1,11,2017,4
14371,11,2,5,2018,4
14372,16,24,4,2018,3
14373,03,4,5,2018,6
14374,21,4,5,2018,6
14375,10,27,4,2018,6
14376,00,26,4,2018,5
14377,00,26,4,2018,5
14378,00,26,4,2018,5
14379,21,5,5,2018,7
14380,15,5,5,2018,7
14381,16,5,5,2018,7
14382,15,4,5,2018,6
14383,15,4,5,2018,6
14384,02,11,2,2018,1
14385,09,8,5,2018,3
14386,09,8,5,2018,3
14387,13,9,5,2018,4
14388,14,9,5,2018,4
14389,14,9,5,2018,4
14390,00,17,12,2017,1
14391,00,17,12,2017,1
14392,15,5,5,2018,7
14393,20,9,5,2018,4
14394,15,13,1,2018,7
14395,07,12,5,2018,7
14396,15,12,5,2018,7
14397,20,11,5,2018,6
14398,15,12,5,2018,7
14399,12,13,5,2018,1
14400,18,12,5,2018,7
14401,14,12,5,2018,7
14402,20,13,5,2018,1
14403,11,9,5,2018,4
14404,09,14,5,2018,2
14405,01,16,5,2018,4
14406,15,6,5,2018,1
14407,08,15,5,2018,3
14408,08,15,5,2018,3
14409,00,16,5,2018,4
14410,21,14,1,2018,1
14411,01,17,5,2018,5
14412,02,17,5,2018,5
14413,13,10,5,2018,5
14414,21,10,5,2018,5
14415,14,13,5,2018,1
14416,09,18,5,2018,6
14417,14,18,5,2018,6
14418,10,30,12,2017,7
14419,23,30,12,2017,7
14420,00,4,1,2018,5
14421,00,4,1,2018,5
